Price,Close,High,Low,Open,Volume
Ticker,GEE.VN,GEE.VN,GEE.VN,GEE.VN,GEE.VN
Date,,,,,
2024-08-14,16426.4140625,18976.83061879888,16426.4140625,18976.83061879888,482160
2024-08-15,15994.1416015625,16729.009033358037,15994.1416015625,16426.416561442227,121380
2024-08-16,16145.4375,16383.18782340984,15994.1403890126,16383.18782340984,113400
2024-08-19,15518.638671875,16167.04924481713,15432.183692416178,16167.04924481713,208320
2024-08-20,15172.8203125,15432.18527751687,15172.8203125,15237.662440253833,149520
2024-08-21,15626.7080078125,15907.685831491155,15475.412665754582,15561.86765350174,53550
2024-08-22,15648.322265625,15691.549758460942,15172.81984442964,15172.81984442964,20370
2024-08-23,15410.5712890625,15950.912267135647,15388.95665706008,15648.321603094542,61740
2024-08-26,14740.546875,15561.86747624349,14740.546875,15561.86747624349,243390
2024-08-27,14265.0458984375,14697.31996284472,14178.59090825613,14329.886254573896,269430
2024-08-28,14070.521484375,14654.091753141587,14070.521484375,14286.6589492884,75810
2024-08-29,14308.271484375,14459.56770637882,14113.74865686966,14113.74865686966,23310
2024-08-30,14265.0458984375,14286.659645982843,14221.818403346815,14286.659645982843,57120
2024-09-02,14265.0458984375,14265.0458984375,14265.0458984375,14265.0458984375,0
2024-09-03,14265.0458984375,14265.0458984375,14265.0458984375,14265.0458984375,0
2024-09-04,14243.4326171875,14243.4326171875,14156.977624175805,14243.4326171875,14490
2024-09-05,14243.4326171875,14394.727968458308,14243.4326171875,14265.046365440425,14910
2024-09-06,14308.271484375,14394.726468377185,14243.43113287293,14243.43113287293,49140
2024-09-09,14308.271484375,14329.885230375545,14200.20364087184,14329.885230375545,7980
2024-09-10,14243.4326171875,14437.955464964156,14156.977624175805,14437.955464964156,13650
2024-09-11,14243.4326171875,14351.50047195246,14048.908882911182,14351.50047195246,4830
2024-09-12,14178.5908203125,14308.272418280563,14178.5908203125,14308.272418280563,8610
2024-09-13,14005.6796875,14178.589652549212,14005.6796875,14178.589652549212,11340
2024-09-16,14200.2041015625,14459.568175483906,14048.907874650247,14351.499441975157,7140
2024-09-17,14243.4326171875,14265.046365440425,14005.681386405337,14005.681386405337,22470
2024-09-18,14048.9072265625,14243.430937904714,14048.9072265625,14243.430937904714,17850
2024-09-19,14178.5908203125,14265.045809957628,14048.90833584481,14265.045809957628,7980
2024-09-20,14221.8173828125,14329.885226284809,14048.907414857496,14200.203636818123,13230
2024-09-23,14265.0458984375,14265.0458984375,14178.59090825613,14265.0458984375,2310
2024-09-24,14221.8173828125,14265.044874801251,14092.134906846246,14265.044874801251,25200
2024-09-25,14265.0458984375,14437.954992300609,14265.0458984375,14265.0458984375,42840
2024-09-26,14286.6591796875,14394.727027387406,14243.431686007696,14308.272040027798,76230
2024-09-27,14329.884765625,14589.249709219755,14286.658161525414,14589.249709219755,20370
2024-09-30,14265.0458984375,14329.886254573896,14221.818403346815,14265.0458984375,13860
2024-10-01,14221.8173828125,14265.044874801251,14048.907414857496,14265.044874801251,91770
2024-10-02,14092.134765625,14221.817240291668,14048.907274069445,14221.817240291668,34440
2024-10-03,14092.134765625,14265.044731847223,14092.134765625,14265.044731847223,18690
2024-10-04,14178.5908203125,14243.432062546346,13184.360212392789,14048.90833584481,931770
2024-10-07,14048.9072265625,14200.203446495334,13832.770656015153,14200.203446495334,8400
2024-10-08,14048.9072265625,14092.13471797188,14048.9072265625,14048.9072265625,28980
2024-10-09,14092.134765625,14135.362257180555,14092.134765625,14092.134765625,22050
2024-10-10,14092.134765625,14092.134765625,14048.907274069445,14048.907274069445,6510
2024-10-11,14265.0458984375,14265.0458984375,14048.908422984074,14048.908422984074,19950
2024-10-14,14221.8173828125,14221.8173828125,13703.088365447054,14048.907414857496,2940
2024-10-15,14654.091796875,14697.319289986686,14135.362766034346,14135.362766034346,97230
2024-10-16,14697.3203125,14913.457793095426,14524.41032802366,14654.092816380917,42210
2024-10-17,14697.3203125,14913.457793095426,14481.182831904574,14913.457793095426,10080
2024-10-18,14783.7744140625,15086.366000310967,14783.7744140625,14913.457788882775,36120
2024-10-21,14827.001953125,14827.001953125,14610.865358464109,14783.77445689289,57540
2024-10-22,14481.1806640625,14826.999694746197,14481.1806640625,14783.772205098292,41580
2024-10-23,14632.4775390625,14783.772873167574,14632.4775390625,14783.772873167574,4620
2024-10-24,14481.1806640625,14654.090622654108,14481.1806640625,14610.863133006203,15330
2024-10-25,14481.1806640625,14524.4081537104,14481.1806640625,14481.1806640625,13860
2024-10-28,13875.998046875,14654.0920498163,13875.998046875,14481.182074384988,90930
2024-10-29,14654.091796875,14654.091796875,14092.135272922658,14092.135272922658,10080
2024-10-30,14610.8642578125,15129.592400522177,14481.181778885288,15129.592400522177,23730
2024-10-31,14654.091796875,14913.456755545125,13919.22530047591,14913.456755545125,17850
2024-11-01,14654.091796875,14654.091796875,14265.045245369409,14265.045245369409,1260
2024-11-04,14654.091796875,14783.773389710468,14265.045245369409,14697.319289986686,29610
2024-11-05,14567.6357421875,14610.863232128664,13875.996789628398,14308.270802540514,44310
2024-11-06,14567.6357421875,14567.6357421875,14567.6357421875,14567.6357421875,210
2024-11-07,14567.6357421875,14567.6357421875,14481.18076230517,14567.6357421875,21210
2024-11-08,14481.1806640625,14481.1806640625,14048.906654083,14048.906654083,12600
