Price,Close,High,Low,Open,Volume
Ticker,ACB.VN,ACB.VN,ACB.VN,ACB.VN,ACB.VN
Date,,,,,
2020-12-09,9038.1865234375,9164.815726034472,8800.756145940422,8895.728462973322,64986634
2020-12-10,8848.2412109375,9117.329283536805,8832.412354283962,9117.329283536805,24795341
2020-12-11,8927.3857421875,8943.214600752675,8800.756534006856,8895.728855227528,11975931
2020-12-14,8927.3857421875,9022.358063408172,8895.728855227528,8959.04345931785,19672363
2020-12-15,8864.0712890625,8943.214753065902,8832.413571392983,8927.385894231144,19617395
2020-12-16,8943.21484375,9006.529449560652,8864.071378944085,8864.071378944085,28092078
2020-12-17,8959.0439453125,9133.1597386338,8879.900478363765,8895.729337787596,36432174
2020-12-18,8990.7001953125,9069.843656639077,8959.043308884085,9006.529053611888,31400845
2020-12-21,9164.8154296875,9275.616601004816,8974.87163193393,9022.357373829744,60369833
2020-12-22,9101.5009765625,9180.644434439728,9054.015233904292,9164.815576830217,20336517
2020-12-23,8895.728515625,9133.15889452737,8864.070799703213,9117.330036566476,30120577
2020-12-24,8642.4697265625,8959.043581501945,8389.210476576865,8895.728976548135,42511575
2020-12-25,8848.2412109375,8864.070067591038,8610.81085164527,8642.468564952345,24688816
2020-12-28,8800.7568359375,8959.043766678898,8753.270258612836,8959.043766678898,16712416
2020-12-29,8769.0986328125,8848.24209380677,8737.440916346648,8800.756349278352,17459572
2020-12-30,8800.7568359375,8927.386048462457,8784.927976829278,8784.927976829278,18102351
2020-12-31,8895.728515625,8959.04311729823,8816.584225820532,8832.413083781426,18192013
2021-01-01,8895.728515625,8895.728515625,8895.728515625,8895.728515625,0
2021-01-04,9069.8427734375,9133.158200469532,9022.357033333756,9038.185890091765,2893754
2021-01-05,9291.4453125,9370.588767864145,8959.04263393653,9054.014946407564,5019863
2021-01-06,9465.5615234375,9687.163042796668,9275.616889603734,9402.24609204602,4265295
2021-01-07,9465.5615234375,9497.218408962903,9370.589206520617,9465.5615234375,3124636
2021-01-08,9560.533203125,9623.84863579425,9433.903998127213,9481.389742458794,4167389
2021-01-11,9608.01953125,9782.1353062849,9544.704930374673,9655.505274363912,2637442
2021-01-12,9528.876953125,9592.191559850886,9481.390375452776,9576.36270062681,2491309
2021-01-13,9449.732421875,9608.019335930705,9402.245849556099,9592.190478491071,2662550
2021-01-14,9449.732421875,9465.561279314634,9243.958935500394,9465.561279314634,2280137
2021-01-15,9576.361328125,9623.84789899136,9481.389016562574,9497.217873518026,2197672
2021-01-18,9481.388671875,9655.504431714575,9465.560645665253,9608.01869274481,2260776
2021-01-19,8832.4140625,9465.562639902439,8832.4140625,9433.904920472663,3511667
2021-01-20,8959.0439453125,8959.0439453125,8325.895379552203,8864.071618939934,3309088
2021-01-21,9164.8154296875,9212.302001753627,8974.87163193393,9117.329687791686,1754840
2021-01-22,9069.8427734375,9212.301654089293,9022.357033333756,9148.98622705726,1460290
2021-01-25,8895.728515625,9022.35771897146,8879.899657664106,8959.04311729823,2063273
2021-01-26,8800.7568359375,9069.844120095635,8705.78451145858,8879.9003013082,2174068
2021-01-27,8705.7841796875,8974.87228376129,8610.811858827905,8800.756500547095,1715285
2021-01-28,8104.29248046875,8452.524008774315,8104.29248046875,8230.922504475448,4069510
2021-01-29,8484.181640625,8515.838523694141,7756.060877480647,7756.060877480647,2046516
2021-02-01,8436.6962890625,8674.1266821333,8325.895106894637,8484.182865778897,2021543
2021-02-02,8658.296875,8674.125732171942,8341.723052242378,8436.695365103726,1757418
2021-02-03,8895.728515625,8927.385401376443,8610.811562839948,8658.297306552286,1894341
2021-02-04,8927.3857421875,8927.3857421875,8800.756534006856,8895.728855227528,1141465
2021-02-05,9022.3583984375,9069.844145725947,8911.557214537248,8927.386073690199,1506611
2021-02-08,8705.7841796875,9101.5014914605,8610.811858827905,9022.3580291059,1545494
2021-02-09,9038.1865234375,9038.1865234375,8642.469227609039,8705.783828907524,1599039
2021-02-10,9038.1865234375,9038.1865234375,9038.1865234375,9038.1865234375,0
2021-02-11,9038.1865234375,9038.1865234375,9038.1865234375,9038.1865234375,0
2021-02-12,9038.1865234375,9038.1865234375,9038.1865234375,9038.1865234375,0
2021-02-15,9038.1865234375,9038.1865234375,9038.1865234375,9038.1865234375,0
2021-02-16,9038.1865234375,9038.1865234375,9038.1865234375,9038.1865234375,0
2021-02-17,9307.2744140625,9338.931298937447,9085.672069086266,9117.329784131534,1840984
2021-02-18,9228.1298828125,9323.102195270567,9117.329543420004,9307.274168336138,1489774
2021-02-19,9845.4501953125,9861.279053537188,9148.987074789125,9180.6447912385,8373877
2021-02-22,10003.7373046875,10193.681946602572,9845.450379815065,9972.079587644865,3380061
2021-02-23,10035.3955078125,10209.511299639862,9956.252041542826,10082.881255506138,3746254
2021-02-24,9877.1083984375,10082.881074986415,9813.792962419004,10019.566469138317,5017527
2021-02-25,10256.99609375,10272.824951566423,9845.449941374687,9972.079143565397,4031755
2021-02-26,10462.76953125,10557.741855025692,10098.709925308644,10098.709925308644,3510056
2021-03-01,10526.083984375,10589.398584256865,10415.282811953994,10573.569726743819,2273075
2021-03-02,10446.9404296875,10589.398485637565,10383.62500022497,10573.569628271931,2570928
2021-03-03,10526.083984375,10589.398584256865,10351.968212072126,10415.282811953994,2436180
2021-03-04,10256.99609375,10573.569929397114,10146.194919205376,10573.569929397114,2635348
2021-03-05,10272.8251953125,10320.31093971814,10003.737096559595,10162.024018138867,2727454
2021-03-08,10067.05078125,10351.967712216361,9987.907327676614,10288.653115391708,4309092
2021-03-09,10146.1953125,10225.338774479598,9845.450323011602,9972.07953011081,2368403
2021-03-10,10367.7978515625,10510.25591958399,10098.709744056057,10162.024348713343,3263358
2021-03-11,10446.9404296875,10478.59731424845,10367.796973029652,10446.9404296875,1913084
