Price,Close,High,Low,Open,Volume
Ticker,OCB.VN,OCB.VN,OCB.VN,OCB.VN,OCB.VN
Date,,,,,
2021-01-28,6225.98583984375,7091.177468813857,6225.98583984375,6225.98583984375,2032663
2021-01-29,6650.099609375,6650.099609375,6310.808864943547,6650.099609375,1733428
2021-02-01,6684.02880859375,7057.248721857962,6650.099641394645,7057.248721857962,1787641
2021-02-02,6904.56787109375,6904.56787109375,6650.099359373589,6785.816022414462,1153010
2021-02-03,7260.8232421875,7260.8232421875,6921.532497052398,6989.390831264606,1628746
2021-02-04,7125.10693359375,7294.752303705771,7074.213415152736,7294.752303705771,1125708
2021-02-05,7074.21337890625,7260.823099888147,7074.21337890625,7159.03606352765,959268
2021-02-08,6785.81591796875,7125.106644422746,6684.028422254785,7125.106644422746,964689
2021-02-09,6785.81591796875,6785.81591796875,6785.81591796875,6785.81591796875,0
2021-02-10,6785.81591796875,6785.81591796875,6785.81591796875,6785.81591796875,0
2021-02-11,6785.81591796875,6785.81591796875,6785.81591796875,6785.81591796875,0
2021-02-12,6785.81591796875,6785.81591796875,6785.81591796875,6785.81591796875,0
2021-02-15,6785.81591796875,6785.81591796875,6785.81591796875,6785.81591796875,0
2021-02-16,6785.81591796875,6785.81591796875,6785.81591796875,6785.81591796875,0
2021-02-17,7159.0361328125,7277.787522061363,7125.106966042983,7260.823170158086,707986
2021-02-18,7125.10693359375,7209.92961864976,7125.10693359375,7192.964803860781,742135
2021-02-19,7142.0712890625,7209.929622327104,7074.213418760859,7125.106937227831,679287
2021-02-22,7243.85888671875,7396.539444180162,7159.036200474754,7159.036200474754,1439558
2021-02-23,7277.78759765625,7311.716764778192,7209.929726375336,7260.823245576764,632423
2021-02-24,7277.78759765625,7277.78759765625,7277.78759765625,7277.78759765625,0
2021-02-25,7277.78759765625,7277.78759765625,7277.78759765625,7277.78759765625,0
2021-02-26,7091.177734375,7091.177734375,6938.496716790992,6938.496716790992,662799
2021-03-01,7226.89404296875,7294.75237687943,7091.177838110357,7142.071357061884,980478
2021-03-02,7159.0361328125,7277.787522061363,7125.106966042983,7277.787522061363,905809
2021-03-03,7125.10693359375,7176.000452034764,7091.177766978753,7176.000452034764,655114
2021-03-04,7006.35498046875,7142.0711820005645,6989.390628888381,7125.106830420196,701251
2021-03-05,7176.00048828125,7176.00048828125,6955.461598614258,6955.461598614258,868670
2021-03-08,7277.78759765625,7294.7524126987055,7209.929726375336,7260.823245576764,1353208
2021-03-09,7786.72412109375,7786.72412109375,7192.96485824911,7277.787543946492,4329938
2021-03-10,8193.873046875,8244.766564764494,7939.404531501616,7973.334160711888,2331004
2021-03-11,8244.7666015625,8278.695304998288,8075.121232531721,8193.873083445858,1784260
2021-03-12,8380.482421875,8380.482421875,8109.050013999006,8176.908347449486,2081539
2021-03-15,8414.412109375,8499.234332326432,8312.62507146291,8448.340813370385,1814720
2021-03-16,8380.482421875,8397.447236719101,8210.837051211764,8397.447236719101,990007
2021-03-17,8380.482421875,8380.482421875,8227.801866055865,8363.518532956825,1456353
2021-03-18,8414.412109375,8567.092666243138,8380.48247945368,8482.270443291705,1317802
2021-03-19,8448.3408203125,8516.199154284966,8380.482486340035,8431.376931263834,1046763
2021-03-22,8550.1279296875,8617.986264226469,8448.340890842017,8482.270521074473,1150383
2021-03-23,8346.5537109375,8550.127785188008,8227.801858982728,8482.27037772179,1323586
2021-03-24,8092.0849609375,8346.553472404194,8058.156258174028,8210.836809498503,1084824
2021-03-25,7990.2978515625,8210.836732265378,7990.2978515625,8210.836732265378,1006634
2021-03-26,7990.2978515625,8041.191368191941,7634.042772193462,7973.33396330328,1952125
2021-03-29,8126.0146484375,8176.908165913991,7990.297984549585,7990.297984549585,1005209
2021-03-30,8176.908203125,8193.87301766967,8092.085056327568,8159.943388580332,894491
2021-03-31,8193.873046875,8244.766564764494,8159.943417664728,8210.836935554222,643768
2021-04-01,8312.625,8329.58888888889,8193.873148148148,8193.873148148148,1380594
2021-04-02,8380.482421875,8465.305570169581,8346.553718112724,8346.553718112724,963347
2021-04-05,8346.5537109375,8482.27037772179,8295.660192374873,8448.340748062754,855675
2021-04-06,8312.625,8431.376851851852,8295.660185185185,8312.625,1014571
2021-04-07,8329.5888671875,8363.518496728731,8244.766645186268,8312.624978342808,795957
2021-04-08,8397.447265625,8482.270414211564,8312.62504296437,8482.270414211564,952812
2021-04-09,8380.482421875,8448.34075532548,8363.518532956825,8414.412051563204,674480
2021-04-12,8397.447265625,8431.376895429998,8329.588931940936,8380.482450722502,1129341
2021-04-13,8499.234375,8753.702896983816,8431.376966668526,8431.376966668526,2554061
2021-04-14,8601.0224609375,8634.95116558287,8482.270605789774,8499.234495149485,1082701
2021-04-15,8448.3408203125,8702.809341227763,8448.3408203125,8651.915822229897,1172432
2021-04-16,8142.9794921875,8397.447080485035,8075.121159999521,8380.482265956563,1415721
2021-04-19,8244.7666015625,8244.7666015625,8075.121232531721,8142.979565329217,855061
2021-04-20,8041.19140625,8244.766399657155,8007.262703645089,8210.836771126349,1435897
2021-04-21,8041.19140625,8041.19140625,8041.19140625,8041.19140625,0
2021-04-22,7481.36181640625,8007.262726822976,7481.36181640625,7990.297912508466,1039973
2021-04-23,7803.68896484375,7803.68896484375,7498.326924834563,7532.256091831469,990985
2021-04-26,7634.04296875,7803.688800154317,7634.04296875,7803.688800154317,542412
2021-04-27,7735.830078125,7786.724059511299,7566.184708071901,7667.9722078815375,457096
2021-04-28,7922.439453125,8058.156113595679,7701.9010372675,7735.829739422228,799646
2021-04-29,7973.333984375,8058.156203672938,7956.369170145054,8058.156203672938,590394
2021-04-30,7973.333984375,7973.333984375,7973.333984375,7973.333984375,0
2021-05-03,7973.333984375,7973.333984375,7973.333984375,7973.333984375,0
2021-05-04,7888.5107421875,7956.369072347289,7718.86537975097,7769.75889588934,767146
2021-05-05,8092.0849609375,8193.872921079717,7905.475706849553,7905.475706849553,877109
2021-05-06,8024.2275390625,8159.9432757657905,8007.262724752377,8109.049758761319,811997
2021-05-07,7939.404296875,8109.04966013523,7871.545966385731,7973.333925082578,1158571
2021-05-10,8193.873046875,8244.766564764494,7820.652681117492,7939.404531501616,1451714
