Price,Close,High,Low,Open,Volume
Ticker,BID.VN,BID.VN,BID.VN,BID.VN,BID.VN
Date,,,,,
2014-01-24,7570.84326171875,7852.73648627371,7450.032418575407,7651.384075258411,16144948
2014-01-27,7409.76123046875,7570.84284876176,7288.95039391512,7530.5728213546345,6216460
2014-01-28,7409.76123046875,7409.76123046875,7409.76123046875,7409.76123046875,0
2014-01-29,7409.76123046875,7409.76123046875,7409.76123046875,7409.76123046875,0
2014-01-30,7409.76123046875,7409.76123046875,7409.76123046875,7409.76123046875,0
2014-01-31,7409.76123046875,7409.76123046875,7409.76123046875,7409.76123046875,0
2014-02-03,7409.76123046875,7409.76123046875,7409.76123046875,7409.76123046875,0
2014-02-04,7409.76123046875,7409.76123046875,7409.76123046875,7409.76123046875,0
2014-02-05,7409.76123046875,7409.76123046875,7409.76123046875,7409.76123046875,0
2014-02-06,7087.59814453125,7369.491359701849,7087.59814453125,7329.220577106505,1840610
2014-02-07,6684.89306640625,7047.327077823785,6644.623039766657,7007.0570511841925,5730581
2014-02-10,6845.97509765625,6926.516664494395,6523.811847632817,6644.623443557747,7772403
2014-02-11,6805.70458984375,6926.516177270572,6805.70458984375,6926.516177270572,3718241
2014-02-12,6765.43408203125,6805.704864241269,6725.164054153493,6765.43408203125,2256056
2014-02-13,6684.89306640625,6805.7046549895085,6684.89306640625,6765.433874017675,4135739
2014-02-14,6765.43408203125,6845.974892119025,6684.893271943474,6765.43408203125,2856812
2014-02-17,6725.1640625,6805.704872687733,6684.89328024,6805.704872687733,2251031
2014-02-18,6684.89306640625,6725.163847378082,6684.89306640625,6725.163847378082,3570660
2014-02-19,6684.89306640625,6765.433874017675,6644.623039766657,6725.163847378082,5731578
2014-02-20,6805.70458984375,6926.516177270572,6684.893002416928,6725.16378300328,6221716
2014-02-21,6725.1640625,6765.434090427734,6725.1640625,6765.434090427734,1732140
2014-02-24,6725.1640625,6765.434090427734,6684.89328024,6765.434090427734,1598620
2014-02-25,6725.1640625,6725.1640625,6644.623252312266,6684.89328024,2396022
2014-02-26,6725.1640625,6805.704872687733,6684.89328024,6725.1640625,2684737
2014-02-27,6805.70458984375,7007.056984111044,6725.16378300328,6725.16378300328,7158239
2014-02-28,6845.97509765625,6845.97509765625,6765.4342851503925,6765.4342851503925,2214586
2014-03-03,6725.1640625,6845.974900615468,6725.1640625,6805.704872687733,1831480
2014-03-04,6684.89306640625,6725.163847378082,6644.623039766657,6684.89306640625,2976426
2014-03-05,6684.89306640625,6765.433874017675,6684.89306640625,6725.163847378082,1413828
